ID,PA,PB,PC,PD,PE,PF,PG
PR53929,71.79985,49.86434,35.8235,26.862791,21.671898,-100.54495,-35.226685
PR53930,59.465237,41.875225,30.241337,22.254223,18.62666,-101.83705,-34.68137
PR53931,39.117485,28.587011,20.85789,15.344199,13.075928,-96.457146,-31.530584
PR53932,58.8616,41.50559,29.97618,22.085022,18.456425,-101.97304,-34.66828
PR53933,76.31174,52.89948,38.028687,27.999344,23.232616,-106.85341,-37.455605
PR53934,85.968994,59.05214,42.346874,31.517918,25.62191,-104.65138,-37.56636
PR53935,72.839165,50.4642,36.32951,27.244728,22.047235,-102.70471,-36.045994
PR53936,101.56186,68.993126,49.459797,37.90219,29.46524,-106.2588,-39.45182
PR53937,110.285225,74.49887,53.379234,41.55217,31.509312,-104.97104,-39.856266
PR53938,63.298176,43.74632,31.942844,25.417702,19.243048,-103.56515,-36.12065
PR53939,99.976974,67.578766,48.64085,38.6007,28.637453,-103.99526,-39.001072
PR53940,87.076195,58.860287,42.702595,34.595886,25.188389,-103.37981,-38.13483
PR53941,65.34476,44.803432,32.79803,26.760838,19.56814,-102.055084,-36.040787
PR53942,69.30727,48.035656,34.6936,26.203781,21.090023,-102.41745,-35.805367
PR53943,116.71826,78.84171,56.334766,43.403717,33.278645,-105.26817,-40.274593
PR53944,110.09586,73.88382,53.09273,43.125175,30.771305,-98.764465,-38.364155
PR53945,69.476524,47.398182,34.701534,28.397709,20.669641,-103.74896,-36.966675
PR53946,79.33503,53.932056,39.2261,31.512737,23.34501,-104.795334,-37.907234
PR53947,75.86941,51.668594,37.632336,30.36045,22.398462,-104.04234,-37.4251
PR53948,60.147587,41.33308,30.480324,24.639359,18.4897,-105.33278,-36.737556
PR53949,50.37184,35.338524,26.09188,20.64904,16.04969,-105.13403,-35.648136
PR53950,89.56469,60.98564,43.936058,34.2714,26.15135,-104.54205,-38.220417
PR53951,123.188866,82.78041,59.260197,46.58582,34.74069,-105.87359,-41.21823
PR53952,96.35328,65.74109,47.051422,35.79727,28.063633,-103.61232,-38.10462
PR53953,96.20719,65.28639,46.980854,36.47896,27.972427,-105.91191,-39.147297
PR53954,96.04156,64.99931,46.821888,37.078697,27.634983,-103.10789,-38.42948
PR53955,86.98303,59.20743,42.70492,33.5056,25.38902,-102.82147,-37.56495
PR53956,126.21639,83.18904,60.235966,45.097363,36.809353,-106.60644,-42.523544
PR53957,113.5369,76.20444,54.765045,43.857796,31.992283,-103.28075,-39.953316
PR53958,83.5698,56.750927,41.154404,32.80438,24.475489,-104.522385,-38.06816
PR53959,90.308136,61.117794,44.189396,35.558662,26.017553,-102.84744,-38.078033
PR53960,89.72058,60.534554,43.904915,35.51626,25.903984,-103.80368,-38.49553
PR53961,90.20385,60.906757,44.102276,35.493576,26.022928,-102.52035,-38.06356
PR53962,96.403336,65.084526,47.011204,37.759983,27.65881,-104.89864,-39.183983
PR53963,87.29073,58.940796,42.781017,34.74108,25.219904,-103.015045,-38.08228
PR53964,72.01829,49.201897,35.884106,29.076405,21.358482,-103.743,-37.026276
PR53965,75.35967,51.255947,37.395596,30.211483,22.30023,-104.56576,-37.613884
PR53966,73.7991,50.397938,36.692688,29.545773,21.851246,-103.522194,-37.04575
PR53967,61.420746,42.438656,31.086561,24.865395,18.770098,-104.15296,-36.24045
PR53968,54.9509,38.180218,28.085869,22.622711,17.013065,-102.07317,-35.13995
PR53969,79.81309,54.430508,39.428226,31.322578,23.453993,-102.80076,-37.14199
PR53970,47.631813,33.476997,24.716698,20.020573,15.022189,-99.8231,-33.841732
PR53971,54.23014,37.82161,27.76068,22.172153,16.835392,-101.39459,-34.775032
PR53972,85.63294,58.31977,42.115303,33.145447,25.048405,-103.83467,-37.80589
PR53973,60.491703,41.975956,30.659111,24.25969,18.535542,-102.95314,-35.664463
PR53974,75.57882,51.76819,37.507175,29.687458,22.36663,-102.337234,-36.60472
PR53975,125.09576,84.03922,60.137245,47.237343,35.245914,-106.14191,-41.429302
PR53976,106.11248,71.76519,51.45901,40.194847,30.361086,-104.04946,-39.27971
PR53977,92.29703,62.848404,45.194557,35.060402,26.895636,-104.62987,-38.373383
PR53978,67.033966,46.415176,33.67159,26.12815,20.338177,-103.35368,-36.104027
PR53979,65.82413,45.642277,33.115036,25.690567,20.009665,-102.96448,-35.88006
PR53980,44.577724,31.857656,23.416529,18.00645,14.523723,-101.441055,-33.78677
PR53981,35.121174,25.693068,19.046917,14.722671,11.948577,-98.55024,-32.183468
PR53982,45.552017,32.54198,23.865416,18.20728,14.807396,-101.39174,-33.793953
PR53983,84.0939,57.672764,41.544262,31.679405,25.01891,-107.30423,-38.462906
PR53984,59.936737,41.87925,30.39666,23.412708,18.451395,-100.84302,-34.70494
PR53985,46.635277,33.32465,24.36117,18.386425,15.119171,-101.040146,-33.68798
PR53986,46.903152,33.520382,24.484066,18.434914,15.193718,-100.9395,-33.656277
PR53987,61.525856,42.969837,31.120983,23.7807,18.900648,-100.61153,-34.690243
PR53988,37.472694,27.357576,20.12817,15.182166,12.630406,-98.24618,-32.130493
PR53989,37.77433,27.562666,20.26159,15.290851,12.694119,-97.991806,-32.065674
PR53990,36.82383,26.942217,19.827545,14.917861,12.462332,-97.99081,-31.993286
PR53991,46.39992,33.140102,24.25456,18.361889,15.057581,-101.28427,-33.77594
PR53992,46.336823,33.109913,24.223696,18.32431,15.035983,-101.10629,-33.70555
PR53993,38.082325,27.77735,20.403885,15.356719,12.7847,-98.00589,-32.078777
PR53994,37.11319,27.153345,19.955841,14.939288,12.546787,-97.7314,-31.908314
PR53995,37.25028,27.236803,20.01873,14.998279,12.582765,-97.79489,-31.943645
PR53996,37.11314,27.164202,19.955462,14.938861,12.538966,-97.61206,-31.862638
PR53997,37.64025,27.498293,20.194578,15.0587,12.705223,-97.75287,-31.946205
PR53998,37.211876,27.225954,20.001091,14.980002,12.564939,-97.65854,-31.887047
PR53999,36.873734,27.021486,19.842768,14.833728,12.469533,-97.34939,-31.750267
PR54000,38.31285,27.972994,20.50051,15.33678,12.837558,-97.34093,-31.842392
PR54001,38.889324,28.339006,20.768326,15.5013685,13.017717,-97.72046,-32.00836
PR54002,75.74964,52.47315,37.78353,27.993958,23.072906,-107.64285,-37.726387
PR54003,102.97527,70.02073,50.126286,38.036465,29.94365,-106.72806,-39.59531
PR54004,88.24523,60.550346,43.45023,32.6564,26.193186,-107.007904,-38.504265
PR54005,74.52094,51.6887,37.22784,27.601341,22.73665,-107.5919,-37.613163
PR54006,75.35482,52.19846,37.59879,27.872334,22.966587,-107.566734,-37.687214
PR54007,74.94038,51.954742,37.41274,27.725937,22.847248,-107.428375,-37.59451
PR54008,62.68968,43.92761,31.778769,23.710873,19.495646,-104.932076,-35.966602
PR54009,63.26471,44.30009,32.03956,23.86966,19.660555,-104.96932,-36.01775
PR54010,65.36329,45.47541,32.878147,24.87825,20.004692,-101.354965,-35.17893
PR54011,68.300896,47.41015,34.22929,25.94605,20.76099,-101.728065,-35.50048
PR54012,67.327774,46.78998,33.781464,25.661499,20.469059,-101.30446,-35.29044
PR54013,53.32481,37.746105,27.430645,20.530811,16.929379,-101.79554,-34.352036
PR54014,52.921467,37.492046,27.240995,20.437275,16.789238,-101.38327,-34.18979
PR54015,53.418602,37.813988,27.470726,20.590576,16.933632,-101.58168,-34.288536
PR54016,53.512238,37.85226,27.504631,20.636581,16.951479,-101.40129,-34.255016
PR54017,51.862614,36.765118,26.746609,20.087612,16.508774,-101.163086,-34.070587
PR54018,51.8302,36.751194,26.731415,20.072834,16.496086,-101.07913,-34.036133
PR54019,65.266495,45.45038,32.821842,25.051922,19.849974,-100.18265,-34.791504
PR54020,52.14334,36.961548,26.878004,20.15694,16.590391,-101.230675,-34.10032
PR54021,65.77964,45.75336,33.051315,25.218733,20.000893,-100.32221,-34.89395
PR54022,78.17338,53.72759,38.63577,29.87543,23.040071,-98.42877,-35.29192
PR54023,92.114174,62.717197,44.969975,35.17533,26.520218,-98.328995,-36.37817
PR54024,91.529434,62.350487,44.70636,35.044697,26.335354,-98.204155,-36.292942
PR54025,77.66969,53.400158,38.429363,29.805153,22.910982,-99.27989,-35.53599
PR54026,70.264565,48.506947,35.00587,27.300016,20.909317,-97.48158,-34.48111
PR54027,83.21269,56.819256,40.86095,32.242714,24.105762,-96.49028,-35.23163
PR54028,82.123985,56.10111,40.364227,31.929253,23.801609,-96.430214,-35.145943
PR54029,83.27088,56.807808,40.910763,32.43251,24.131542,-97.76037,-35.691017
PR54030,101.15986,68.41653,49.02016,38.89812,28.644156,-96.55392,-36.658466
PR54031,98.8863,66.917366,47.9788,38.18167,28.025213,-96.328186,-36.44135
PR54032,112.297615,75.550606,54.052628,43.22042,31.369299,-95.58805,-37.285904
PR54033,110.83459,74.55624,53.380417,42.841736,30.954725,-95.5269,-37.201508
PR54034,116.690865,77.61599,55.905846,43.48165,33.26186,-98.50217,-38.969704
PR54035,114.94219,76.64826,55.135693,43.65468,32.436543,-96.950836,-38.30283
PR54036,114.56918,76.45189,54.978336,43.870518,32.19682,-96.59145,-38.161407
PR54037,113.46723,75.678894,54.44504,43.561447,31.859146,-95.62654,-37.819664
PR54038,114.24953,76.254776,54.84821,44.4915,31.849098,-96.19351,-38.073013
PR54039,117.56085,76.83406,55.98029,42.581406,34.255486,-98.93395,-39.999146
PR54040,119.56451,78.844345,57.13203,44.85742,34.137104,-100.61174,-40.3357
PR54041,125.255875,81.28365,59.464592,43.818657,37.157177,-105.472885,-42.897778
PR54042,112.58704,75.25929,54.06899,43.50316,31.477222,-94.897995,-37.43971
PR54043,122.64074,80.47087,58.480278,44.965755,35.46601,-103.23692,-41.567886
PR54044,80.12954,53.95478,39.255646,33.081367,22.75161,-93.31919,-34.77708
PR54045,67.93684,45.894936,33.67452,28.874355,19.595024,-92.932396,-33.854607
PR54046,63.579605,43.0724,31.66752,27.335737,18.41849,-91.74075,-33.14566
PR54047,68.084274,46.26131,33.820484,28.437714,19.791561,-94.43536,-34.108955
PR54048,63.29138,43.30957,31.715092,26.361862,18.737501,-96.63601,-34.304516
PR54049,102.34014,68.796234,49.47129,40.290195,28.664942,-95.233406,-36.68836
PR54050,91.75237,61.728436,44.61167,36.913086,25.837254,-94.6194,-35.87301
PR54051,116.10951,77.301315,55.690563,45.0514,32.468178,-97.71571,-38.800026
PR54052,95.108315,63.69077,46.06262,38.619957,26.502422,-92.72988,-35.72201
PR54053,83.130226,55.768932,40.567223,34.3435,23.43653,-92.028244,-34.70241
PR54054,82.90908,55.460964,40.38491,34.77791,23.13517,-89.3533,-33.997185
PR54055,98.549904,65.59751,47.481686,40.526485,27.064472,-88.58478,-34.952587
PR54056,84.673615,56.62302,41.19386,35.35251,23.610666,-89.550644,-34.17554
PR54057,71.44878,48.06919,35.196655,30.323683,20.349052,-90.40571,-33.405327
PR54058,76.15166,51.192608,37.358006,31.84549,21.612518,-90.92511,-33.85929
PR54059,51.151882,34.90481,25.968714,22.976257,15.178057,-90.54321,-31.909454
PR54060,62.558617,42.594105,31.275978,26.522438,18.345554,-93.746925,-33.53676
PR54061,84.27082,56.933064,41.25421,33.75049,24.153524,-96.64484,-35.867805
PR54062,68.149895,46.537067,33.948334,27.94429,20.038977,-97.168365,-34.77263
PR54063,70.161766,47.86443,34.872364,28.622679,20.573582,-97.41345,-34.982883
PR54064,69.933556,47.760162,34.77151,28.44093,20.530376,-97.25335,-34.874603
PR54065,72.20886,49.283405,35.81789,29.18439,21.132042,-97.409645,-35.0562
PR54066,60.967003,42.050343,30.73612,24.89429,18.37041,-98.49946,-34.488964
PR54067,61.467907,42.42389,30.96931,25.037956,18.49043,-98.31827,-34.431656
PR54068,60.115097,41.557926,30.344946,24.542171,18.12293,-97.81847,-34.16122
PR54069,65.10609,44.852707,32.63991,26.173655,19.47303,-98.59209,-34.729385
PR54070,79.358406,54.077255,39.102596,31.422625,23.049757,-97.815475,-35.585148
PR54071,81.2302,55.32314,39.96139,32.036186,23.544998,-97.92244,-35.73289
PR54072,65.84551,45.382977,32.979115,26.3294,19.676922,-98.38107,-34.672222
PR54073,37.339718,26.975065,20.046879,15.767684,12.507923,-99.33931,-32.735725
PR54074,38.222015,27.560038,20.45202,16.00504,12.763804,-99.4944,-32.83541
PR54075,70.73347,48.765408,35.31406,27.352053,21.284355,-102.22417,-36.04832
PR54076,69.854546,48.059757,34.82123,27.592855,20.757036,-98.71702,-35.012054
PR54077,63.99954,44.213627,32.13214,25.675419,19.167845,-97.770996,-34.319664
PR54078,62.09996,43.008923,31.24301,24.921736,18.643377,-96.49419,-33.743435
PR54079,97.44813,66.04411,47.408207,37.239395,27.940676,-99.962555,-37.408527
PR54080,70.9572,48.781487,35.32327,27.925129,21.061077,-98.76622,-35.100456
PR54081,64.977356,44.884502,32.565605,25.884237,19.428236,-97.11847,-34.146576
PR54082,68.75855,47.324833,34.305798,27.23579,20.446136,-98.1533,-34.769924
PR54083,67.87631,46.742916,33.89671,26.992899,20.182922,-97.802666,-34.605316
PR54084,50.223503,35.343727,25.858524,20.504051,15.667138,-97.02972,-32.97551
PR54085,75.060844,51.713093,37.350616,28.77238,22.479765,-104.0598,-36.848988
PR54086,62.74904,43.781796,31.761587,24.031387,19.434072,-104.37141,-35.949635
PR54087,79.04035,54.323254,39.170494,29.988338,23.581947,-104.51316,-37.253693
PR54088,63.71106,44.437595,32.20949,24.247097,19.72949,-104.6942,-36.090637
PR54089,81.34432,55.944843,40.22344,30.572895,24.19151,-103.845566,-37.10321
PR54090,94.23791,64.23782,46.05003,35.400673,27.39358,-102.664474,-37.768906
PR54091,79.11965,54.483627,39.18146,29.792286,23.569813,-102.66814,-36.574493
PR54092,71.84095,49.46038,35.697605,28.012466,21.254656,-96.8533,-34.46218
PR54093,97.970024,66.51237,47.619106,37.301796,27.98652,-97.73018,-36.63425
PR54094,77.08341,53.067448,38.265198,29.253357,23.05542,-103.751495,-36.850677
PR54095,29.296104,21.853891,16.300793,12.560012,10.342396,-94.97029,-30.638687
PR54096,50.95848,35.868507,26.18601,20.48545,15.920934,-96.64668,-32.84868
PR54097,49.78651,35.092747,25.6452,20.17028,15.575137,-96.31225,-32.674484
PR54098,55.936195,39.090305,28.482084,22.331337,17.238491,-98.06093,-33.68567
PR54099,69.68188,48.05378,34.73239,27.32621,20.70241,-97.52006,-34.524204
PR54100,59.024437,41.17127,29.921402,23.3181,18.090767,-99.007774,-34.154655
PR54101,90.44522,61.784435,44.339027,34.15194,26.399511,-103.04799,-37.610588
PR54102,79.215836,54.510464,39.244865,29.893372,23.629282,-103.781204,-36.967503
PR54103,82.122185,56.441643,40.57865,30.823711,24.40983,-104.02284,-37.221176
PR54104,98.0436,66.75331,47.807926,36.666138,28.427515,-103.54372,-38.294117
PR54105,110.18792,74.59819,53.27624,41.240223,31.373272,-101.21175,-38.51152
PR54106,91.080635,62.22557,44.571075,34.20302,26.504866,-100.515526,-36.81478
PR54107,91.79361,62.632156,44.905594,34.510433,26.724144,-101.433556,-37.205025
PR54108,80.84896,55.387802,39.889626,31.02965,23.769903,-100.52131,-36.23162
PR54109,89.74728,61.059757,43.8324,34.55899,25.789284,-96.51181,-35.727955
PR54110,104.303635,70.7581,50.590885,39.332397,29.784035,-100.74472,-37.95391
PR54111,94.67446,64.56891,46.259995,35.532543,27.504557,-102.73946,-37.78992
PR54112,50.994244,36.162086,26.305983,19.80082,16.217106,-99.509895,-33.508484
PR54113,60.490524,42.13735,30.55603,23.6263,18.480988,-97.74882,-33.83311
PR54114,50.368553,35.558628,25.907778,20.237167,15.716621,-95.5621,-32.404266
PR54115,82.98646,56.844414,40.805386,31.541208,24.264376,-97.72808,-35.429974
PR54116,85.88448,58.574654,42.067383,33.237362,24.745018,-95.8582,-35.21982
PR54117,73.524925,50.651745,36.49067,28.478493,21.725122,-97.28194,-34.64358
PR54118,98.85018,66.870224,47.923367,38.238426,27.931093,-94.7577,-35.96147
PR54119,118.06356,79.56734,56.801666,44.116554,33.358845,-100.04017,-38.83522
PR54120,77.05439,53.09743,38.23615,29.180641,23.009802,-102.67311,-36.46492
PR54121,95.46136,64.788925,46.4967,36.506516,27.401987,-99.314575,-37.02673
PR54122,80.68023,55.055702,39.65373,31.58712,23.334318,-94.88094,-34.636147
PR54123,79.08327,54.076195,38.943295,31.045631,22.904879,-94.98814,-34.513294
PR54124,90.846405,61.496372,44.23206,35.63765,25.799646,-93.87915,-35.230213
PR54125,88.59223,60.03399,43.20772,34.960266,25.17235,-93.73828,-35.027702
PR54126,106.7536,71.82917,51.472816,41.59452,29.780424,-93.73743,-36.39968
PR54127,118.79597,79.28136,56.975655,44.384262,33.754616,-100.36181,-39.52542
PR54128,84.52181,57.275852,41.33724,33.661198,24.108797,-93.79785,-34.83699
PR54129,102.182175,68.86125,49.46158,39.504265,28.914495,-97.30422,-37.15002
PR54130,99.69623,67.00008,48.225346,39.35473,27.9547,-94.08201,-36.179897
PR54131,86.249,58.14719,42.034878,34.80891,24.346157,-91.650604,-34.507393
PR54132,77.80262,52.57994,38.159653,31.997265,22.091623,-90.70199,-33.649963
PR54133,62.48021,42.585487,31.228256,26.402933,18.310194,-92.93526,-33.234077
PR54134,71.32637,48.397175,35.320778,29.467445,20.701181,-95.43518,-34.636673
PR54135,61.403606,41.752743,30.7532,26.042961,18.141489,-94.820526,-33.849834
PR54136,78.322334,52.864857,38.5845,31.872921,22.736359,-99.852615,-36.611443
PR54137,92.230835,61.84057,44.88805,37.037033,26.222012,-99.150696,-37.48674
PR54138,86.2756,57.87308,42.14361,34.960686,24.674538,-98.477516,-36.90143
PR54139,86.78655,58.222687,42.39316,35.132572,24.830122,-99.07112,-37.115334
PR54140,15.641701,12.729479,10.009227,8.36737,6.5924983,-92.98891,-29.230247
PR54141,16.751396,13.488962,10.523337,8.635905,6.918735,-93.19508,-29.339722
PR54142,70.42826,48.537125,35.193993,27.219215,21.27087,-103.36311,-36.407093
PR54143,72.54348,49.936825,36.16199,27.956322,21.814222,-103.39656,-36.55607
PR54144,22.477592,17.370985,13.163283,10.255481,8.511121,-93.74119,-29.787674
PR54145,23.93039,18.32966,13.827752,10.770652,8.881908,-93.76134,-29.891815
PR54146,61.674583,43.21078,31.257587,23.148556,19.239964,-103.144745,-35.342598
PR54147,27.433144,20.684877,15.470628,11.304393,10.100454,-96.10585,-30.776628
PR54148,26.371346,19.989367,14.977485,11.169791,9.717256,-95.39572,-30.498287
PR54149,75.96213,52.315582,37.78228,28.67669,22.903631,-105.393684,-37.289814
PR54150,90.19268,61.41612,44.220093,33.995693,26.489744,-104.91191,-38.32205
PR54151,71.19559,49.013134,35.581474,27.44836,21.572628,-105.31761,-37.098503
PR54152,50.665047,35.251534,26.129553,20.8637,16.08744,-103.460205,-35.34115
PR54153,55.81555,38.510128,28.415417,23.168915,17.177063,-101.19116,-35.10803
PR54154,60.489674,41.61719,30.597263,24.782364,18.454983,-103.0226,-35.985847
PR54155,66.664955,45.49273,33.320717,27.36179,19.822124,-100.091736,-35.643818
PR54156,72.44396,49.292908,35.98689,29.333363,21.379726,-101.40823,-36.453873
PR54157,65.72431,45.46536,33.06995,25.665,20.0558,-104.0376,-36.293777
PR54158,54.779213,38.50332,28.128336,21.359528,17.375038,-104.76367,-35.566643
PR54159,95.92932,64.56536,46.50682,38.098297,26.936289,-93.6273,-35.753513
PR54160,56.38201,38.496555,28.461813,24.29152,16.819986,-94.39566,-33.33929
PR54161,52.025173,35.530006,26.519878,23.05619,15.743864,-97.024,-33.976868
PR54162,50.766335,34.888348,25.95938,21.878479,15.610694,-96.82487,-33.627373
PR54163,20.573448,15.151377,12.243974,11.181659,7.952768,-98.71127,-32.067787
PR54164,4.6661797,4.817934,4.8671527,5.5635905,3.5836174,-92.46571,-28.895975
PR54165,21.148167,15.521761,12.338897,11.706504,7.663491,-91.03951,-29.698997
PR54166,8.685707,7.6137104,6.7940555,6.894241,4.7172046,-95.143486,-29.91025
PR54167,56.702515,39.109566,28.723509,23.443512,17.225765,-96.854004,-33.77231
PR54168,58.525097,40.282635,29.562626,23.97396,17.766476,-97.556274,-34.12836
PR54169,49.606243,34.560368,25.496754,20.982529,15.339089,-96.22986,-33.008064
PR54170,71.4045,48.956085,35.539738,28.194286,21.235157,-100.3007,-35.71414
PR54171,77.13989,52.66831,38.179535,30.214867,22.783934,-101.81702,-36.632397
PR54172,66.054436,45.562622,33.17449,25.99841,20.048712,-102.881035,-36.052296
PR54173,81.00153,55.25912,39.962513,31.41227,23.839846,-102.42273,-37.039062
PR54174,23.89267,18.323236,13.816903,10.713035,8.88928,-93.92236,-29.923471
PR54175,25.19072,19.2339,14.416141,10.986037,9.268022,-93.91095,-29.951603
PR54176,25.223396,19.2783,14.432212,10.929172,9.289958,-93.83208,-29.906223
PR54177,25.474884,19.450869,14.549771,10.977252,9.370564,-93.93712,-29.94809
