Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC24,OUT019,357.22778
NCZ05,OUT017,1722.0974
FDJ57,OUT049,3060.8525
FDX11,OUT017,3023.8972
FDE09,OUT035,1907.182
NCK06,OUT049,1977.9633
DRE37,OUT017,3132.1128
FDV56,OUT046,1757.3649
FDY43,OUT017,2757.9397
FDV35,OUT013,2576.1738
FDF05,OUT019,590.597
FDA36,OUT035,3132.961
FDS13,OUT027,6908.3726
FDU47,OUT013,2322.609
FDI36,OUT010,481.31732
FDH48,OUT046,1394.499
FDZ14,OUT013,1877.1251
FDS46,OUT013,1937.8949
FDE21,OUT017,1955.0413
FDA26,OUT049,3616.4888
FDV12,OUT046,1635.7288
FDL46,OUT019,285.50266
FDN57,OUT013,2409.961
NCJ18,OUT017,1914.9493
FDO36,OUT045,2913.683
FDX55,OUT018,3283.8506
FDT25,OUT019,266.3693
FDD16,OUT049,1147.835
NCX18,OUT013,3193.3547
NCG55,OUT018,1601.3148
NCV18,OUT049,1319.7739
NCS18,OUT035,1855.1355
FDC37,OUT045,1723.6649
FDE47,OUT046,2032.5181
DRG49,OUT019,584.02405
FDC39,OUT049,3376.3577
FDH24,OUT019,355.38855
FDV39,OUT027,5260.929
NCL17,OUT045,2349.682
NCY53,OUT035,1923.9669
FDH52,OUT013,951.1205
NCD19,OUT018,614.03186
FDI44,OUT046,1203.1562
DRD49,OUT027,5235.5103
FDN08,OUT035,2043.493
FDO20,OUT027,6714.955
FDY02,OUT046,4208.988
FDX23,OUT045,1533.5653
FDX01,OUT017,1938.525
FDH20,OUT027,2634.6982
NCX41,OUT017,3526.6255
FDD21,OUT027,3138.4348
DRH11,OUT019,86.949554
DRE60,OUT018,3064.7576
FDB10,OUT013,3992.6672
FDH38,OUT013,1942.6525
NCL07,OUT018,344.0197
FDD48,OUT046,1864.2241
NCT54,OUT027,2464.967
FDF32,OUT027,5298.594
DRH51,OUT045,1371.3219
DRG03,OUT035,2617.341
NCY42,OUT019,366.33084
FDH32,OUT017,1553.8295
NCJ06,OUT027,3193.0354
FDH47,OUT027,2627.9944
FDZ08,OUT018,1052.006
FDK16,OUT017,1560.7416
DRG01,OUT018,941.2456
NCM53,OUT027,2781.822
NCB07,OUT035,3312.9004
NCZ06,OUT035,4248.9536
FDU48,OUT049,2089.476
NCB55,OUT027,1593.0481
FDP15,OUT013,4482.724
FDF17,OUT046,3250.6133
NCN06,OUT049,2673.6365
DRM48,OUT018,285.959
FDH10,OUT046,3174.5835
FDC60,OUT018,1160.1099
FDE35,OUT018,680.5999
DRI23,OUT013,2499.5552
NCR38,OUT013,4309.8975
FDP04,OUT035,1089.1395
NCW17,OUT045,2128.1677
FDX34,OUT017,2043.2457
NCK53,OUT045,1598.6478
NCO54,OUT010,147.89673
NCH55,OUT046,2091.0242
FDT44,OUT027,3149.4546
DRG49,OUT046,3048.8428
FDX46,OUT010,200.51813
DRG36,OUT049,2746.1316
FDU37,OUT049,1314.4095
FDK10,OUT049,2997.242
DRF37,OUT027,5415.602
FDC44,OUT035,1861.1449
FDP15,OUT046,3886.8313
FDZ27,OUT027,1345.2468
FDY22,OUT019,407.39966
DRG51,OUT035,2817.7168
FDN58,OUT045,3858.943
FDW01,OUT049,2487.373
FDX24,OUT018,1276.034
FDO51,OUT017,732.5665
FDJ52,OUT027,4357.501
NCY06,OUT010,330.82733
FDE20,OUT018,2522.3706
FDT23,OUT010,180.32803
FDQ51,OUT046,805.319
FDE35,OUT046,996.8499
FDB46,OUT013,3646.7053
NCG19,OUT035,3887.7915
NCL06,OUT018,3589.9214
FDT36,OUT019,71.34005
FDC56,OUT049,1928.0648
FDJ26,OUT049,3499.4119
FDZ59,OUT017,2814.6719
FDV11,OUT027,4671.918
FDR13,OUT010,280.97055
FDI15,OUT018,4248.178
FDF47,OUT018,3184.1917
NCB54,OUT019,318.29642
NCK19,OUT027,5076.291
FDX16,OUT017,2494.406
FDL50,OUT045,2065.515
NCE31,OUT035,601.4813
DRJ01,OUT049,2610.5242
FDE22,OUT013,2759.6035
FDY20,OUT019,243.23978
NCO14,OUT045,715.0435
NCR50,OUT017,2518.5918
DRM47,OUT017,3179.0725
FDO27,OUT010,262.58826
FDJ20,OUT027,3368.9165
NCX17,OUT013,3961.455
FDG59,OUT049,534.5477
FDD52,OUT045,1700.4977
FDO48,OUT017,3709.2131
FDC59,OUT019,193.65141
FDS15,OUT018,1507.0037
FDB47,OUT035,3557.4448
FDV14,OUT019,187.30927
FDB27,OUT013,3412.5742
FDA35,OUT035,2115.817
FDN51,OUT018,3497.3442
FDO39,OUT019,469.54938
FDB28,OUT049,3215.3833
DRJ25,OUT046,740.9943
FDH46,OUT027,2725.7761
FDI10,OUT045,2840.548
FDU21,OUT018,246.41739
FDD09,OUT049,2933.7043
FDD10,OUT046,2950.6514
FDN31,OUT010,435.60376
FDA46,OUT018,2931.0745
FDM56,OUT046,1743.8531
FDF11,OUT010,623.7579
FDS32,OUT018,2034.7214
NCM06,OUT013,2475.7122
FDZ26,OUT045,3931.9277
FDO01,OUT013,2104.6753
FDJ46,OUT049,2846.3313
FDG26,OUT019,572.867
FDZ38,OUT035,2956.082
NCO55,OUT013,1628.5647
FDT60,OUT035,2106.8447
FDW37,OUT049,1409.8354
NCK42,OUT018,3037.658
FDA45,OUT046,2309.2805
FDW55,OUT018,3578.8716
FDY44,OUT017,3285.3213
FDQ31,OUT017,1451.6414
FDM09,OUT049,2791.3516
FDH12,OUT018,1430.8208
NCQ43,OUT035,1868.6847
FDT33,OUT035,2870.6875
NCT41,OUT018,2193.9265
DRJ25,OUT010,109.290535
NCQ41,OUT046,3260.6082
NCN17,OUT049,1619.5497
DRO35,OUT027,3248.398
FDU27,OUT018,492.36008
FDY43,OUT027,4489.26
FDG46,OUT035,2008.6987
DRL49,OUT018,2079.8298
NCB55,OUT049,851.1031
FDK28,OUT049,4264.9204
FDO49,OUT045,779.0256
FDT03,OUT013,3048.095
FDW33,OUT027,2798.775
FDR02,OUT035,1882.4221
FDF50,OUT013,3474.131
FDA40,OUT018,1143.5831
NCT53,OUT018,2461.0403
FDY60,OUT035,2450.0554
FDP44,OUT027,2762.3162
NCQ50,OUT045,3515.2544
NCC30,OUT017,2962.179
FDQ60,OUT018,1709.7245
FDG41,OUT046,1794.2705
FDQ03,OUT046,3912.7522
FDM03,OUT045,1699.1365
FDZ51,OUT018,1269.276
DRF51,OUT035,624.6102
FDF39,OUT017,4365.938
FDW52,OUT035,2823.532
FDY22,OUT049,2362.3413
FDG14,OUT013,2524.4746
FDA57,OUT017,630.9566
FDL45,OUT019,311.7974
FDX28,OUT046,1581.8634
NCQ54,OUT013,2735.234
FDH40,OUT045,1287.7225
FDU52,OUT035,2680.6758
FDT60,OUT010,286.8511
FDK08,OUT045,1606.5593
FDN04,OUT049,2949.7063
FDE50,OUT013,3189.222
FDI16,OUT049,756.0299
FDM50,OUT049,937.6966
NCV30,OUT049,950.09863
FDT44,OUT013,1902.6875
FDY60,OUT013,2298.6028
FDT56,OUT017,952.6298
FDV58,OUT018,2898.19
FDU04,OUT013,1958.7162
NCN05,OUT027,4870.667
FDI53,OUT018,2370.7769
FDD34,OUT046,2725.4324
FDW47,OUT027,3314.0088
FDT51,OUT027,2962.3547
FDO27,OUT013,1599.1156
NCQ18,OUT018,1348.1833
NCW05,OUT013,1722.995
FDI15,OUT010,651.1992
NCH43,OUT010,537.5371
FDT40,OUT049,2026.9296
NCG19,OUT017,3815.886
NCM30,OUT035,707.8765
FDB38,OUT017,2618.8923
FDB22,OUT046,2516.8635
FDC58,OUT046,700.37164
NCI29,OUT013,2234.4172
FDA23,OUT010,201.97797
DRG48,OUT013,2495.3884
FDV21,OUT013,2108.6326
NCG18,OUT019,257.1858
FDG40,OUT045,513.6715
FDU24,OUT018,1262.8884
FDA22,OUT049,2697.0925
FDY35,OUT046,751.6856
FDJ15,OUT045,3015.488
NCW18,OUT018,3444.2961
FDK56,OUT018,2813.5535
FDF44,OUT046,2192.4233
FDP51,OUT049,1928.0857
FDU22,OUT027,3127.2695
FDM28,OUT017,2951.3657
NCL42,OUT046,3995.865
FDJ15,OUT019,442.93594
FDI32,OUT018,1552.767
DRL11,OUT046,2608.8074
DRO59,OUT018,935.9828
FDA07,OUT019,290.12097
NCO53,OUT013,3067.588
FDO21,OUT045,3736.7393
FDW39,OUT045,2948.8096
NCV17,OUT013,2024.813
FDE22,OUT046,2616.9583
NCB06,OUT018,2312.4119
DRF48,OUT017,3094.2705
FDB05,OUT013,3989.4834
FDP28,OUT027,6878.108
FDP23,OUT046,3644.3103
NCS41,OUT018,2736.6018
FDS40,OUT018,331.82605
FDA16,OUT017,3662.5151
FDN20,OUT035,2805.8538
FDF04,OUT027,6191.0503
DRG36,OUT018,2499.4573
FDW16,OUT018,1251.5356
FDU09,OUT017,919.74414
FDW01,OUT046,2525.423
FDB15,OUT045,4331.632
NCJ17,OUT049,1346.4504
NCT18,OUT018,2743.951
FDG16,OUT018,3235.5178
FDP27,OUT017,3171.9678
FDQ44,OUT027,3268.5376
FDL50,OUT027,3378.883
FDW57,OUT027,4707.239
FDS34,OUT013,1842.2228
NCV30,OUT035,1050.661
FDD26,OUT018,2787.2192
FDA03,OUT045,2392.229
FDS27,OUT018,2991.7175
FDM12,OUT013,3191.7239
NCV42,OUT027,2898.667
NCS41,OUT046,3041.2405
FDN56,OUT018,2076.9285
DRK59,OUT046,3461.1294
NCG18,OUT046,1696.1044
NCN26,OUT017,1960.9694
FDI60,OUT027,1740.2441
NCI43,OUT049,754.95087
NCL17,OUT049,2329.4702
FDQ19,OUT019,605.73663
FDY43,OUT049,2692.4104
FDR36,OUT049,648.7035
FDJ58,OUT049,2792.5613
DRY23,OUT045,674.19495
FDK26,OUT027,5012.7466
DRH03,OUT045,1506.4763
FDC10,OUT010,318.13193
FDD23,OUT013,3209.2786
FDP32,OUT045,2061.415
FDO31,OUT035,1422.2358
FDQ57,OUT013,2422.244
FDX32,OUT027,3797.1917
FDC39,OUT027,5040.5146
FDU55,OUT046,4044.1755
FDL45,OUT013,2058.2473
DRK37,OUT049,3095.6626
FDK22,OUT013,3712.5657
DRG37,OUT027,4246.442
FDK22,OUT017,3582.2546
DRH36,OUT018,892.1161
DRC36,OUT018,2591.3347
DRE03,OUT027,1383.0736
FDF34,OUT046,3288.0085
FDZ22,OUT046,1354.1018
FDC44,OUT010,232.23659
FDN31,OUT027,5038.751
FDO03,OUT017,3844.509
FDA01,OUT049,949.212
NCH42,OUT049,3812.952
FDF46,OUT018,1619.0919
DRL35,OUT046,673.9345
FDW46,OUT049,999.9248
FDB58,OUT046,2354.4683
FDD47,OUT018,2502.3438
NCO17,OUT045,1934.7509
FDJ26,OUT017,3564.0671
FDU37,OUT045,1280.975
